286,286,286,286,286,286,286,286,286,286,287,287,287,287,287,287,287,287,287,287,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,292,292,292,292,292,292,292,292,294,294,294,294,294,294,294,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,301,301,301,301,301,301,301,302,302,302,302,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,306,306,306,306,306,306,306,306,306,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,308,308,308,308,308,308,308,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,313,313,313,313,313,313,313,313,313,313,312,312,312,312,312,312,312,312,312,312,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,314,314,314,314,314,314,314,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,316,316,316,316,316,316,316,316,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,292,292,292,292,292,292,292,292,292,292,262,262,262,262,262,262,262,248,248,248,248,248,248,248,236,236,236,236,236,236,225,225,225,225,225,225,225,215,215,215,215,215,215,215,215,215,215,197,197,197,197,197,197,197,197,197,197,186,186,186,186,186,186,186,186,186,186,183,183,183,183,183,183,183,183,183,172,172,172,172,172,172,172,172,167,167,167,167,162,162,162,162,162,162,162,162,155,155,155,155,155,155,155,155,155,155,148,148,148,148,148,148,148,148,148,148,141,141,141,141,141,141,141,141,141,141,142,142,142,142,142,142,142,142,142,143,143,143,143,143,143,143,143,145,145,145,145,145,145,145,145,145,145,145,145,145,149,149,149,149,149,149,149,149,149,149,156,156,156,156,156,156,156,160,160,160,160,160,164,164,164,164,164,164,164,170,170,170,170,170,170,170,170,175,175,175,175,175,175,175,175,175,181,181,181,181,181,181,181,181,181,181,181,187,187,187,187,187,187,187,187,187,187,190,190,190,190,190,190,190,190,190,190,194,194,194,194,194,194,194,194,194,194,198,198,198,198,198,198,198,198,198,198,202,202,202,202,202,202,202,202,202,205,207,207,207,207,207,207,207,207,207,211,211,211,211,211,211,211,211,211,211,214,214,214,214,214,214,214,214,214,214,216,216,216,216,216,216,216,220,220,220,220,220,220,220,220,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,224,224,224,224,224,224,228,228,228,228,228,228,228,230,230,230,230,230,230,230,232,232,232,232,232,232,232,232,232,232,233,233,233,233,233,233,233,233,233,233,234,234,234,234,234,234,234,234,234,236,236,236,236,236,237,237,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,240,240,240,240,240,240,240,240,240,240,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,244,244,244,244,244,244,244,244,244,244,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,246,246,246,246,246,246,246,246,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,249,249,249,249,249,249,249,249,249,249,251,251,251,251,251,251,251,251,251,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,258,258,259,259,259,259,259,259,258,258,258,258,258,258,258,258,258,258,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,264,264,264,264,264,267,267,267,267,267,268,268,268,268,268,268,268,268,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,274,274,274,274,274,274,274,274,274,274,276,276,276,276,276,276,276,276,276,276,276,276,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,279,279,279,279,279,279,279,281,281,281,281,281,281,281,281,281,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,285,285,285,285,285,285,285,285,285,285,285,285,285,285,286,286,286,286,286,286,286,286,282,282,282,282,282,282,282,282,282,282,251,251,251,251,251,251,251,251,251,237,237,237,237,237,237,237,237,237,237,213,213,213,213,213,213,213,213,213,213,198,198,198,198,198,198,198,191,191,191,186,186,186,186,186,186,186,186,181,181,181,181,181,181,181,181,170,170,170,170,170,170,170,166,166,166,166,166,166,166,162,162,162,162,162,162,162,162,158,158,158,158,158,158,158,158,158,158,151,151,151,151,151,151,151,148,148,148,148,148,148,148,148,148,148,148,144,144,144,144,144,144,144,144,144,144,140,140,140,140,140,140,140,140,140,140,141,141,141,141,141,141,141,141,141,141,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,142,142,142,142,142,142,142,142,142,142,142,145,145,145,145,145,145,145,145,145,145,149,149,149,149,149,149,149,149,149,149,152,152,152,152,152,152,152,152,152,152,156,156,156,156,156,156,156,156,156,156,159,159,159,159,159,159,159,159,159,164,164,164,171,171,171,171,171,171,171,171,174,174,174,174,174,174,174,174,174,174,182,182,182,182,182,182,182,186,186,186,186,186,186,186,186,189,189,189,189,189,189,189,189,189,189,195,195,195,195,195,195,195,198,198,198,198,198,198,198,198,200,200,200,200,200,204,204,204,204,204,204,204,204,204,204,204,209,209,209,209,209,209,209,209,209,209,214,214,214,214,214,214,214,214,214,216,216,216,216,216,216,216,216,216,216,221,221,221,221,221,221,221,221,223,223,223,223,223,223,223,223,223,225,225,225,225,225,225,225,226,226,226,226,226,226,226,226,226,226,232,232,232,232,232,232,232,232,232,232,235,235,235,235,235,235,235,235,235,237,237,237,237,237,237,237,237,237,237,242,242,242,242,242,242,242,243,243,245,245,245,245,245,245,247,247,247,247,247,247,247,247,247,247,251,251,251,251,251,251,251,251,251,254,254,254,254,254,254,254,254,254,254,248,248,248,248,248,248,248,248,248,248,238,238,238,238,238,238,238,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,190,190,190,190,190,190,190,190,190,190,171,171,171,171,171,171,171,171,171,171,157,157,157,157,157,157,157,157,157,157,153,153,153,153,153,153,153,153,153,153,143,143,143,143,143,143,143,137,137,137,133,133,133,133,133,133,130,130,130,130,130,130,130,130,130,130,124,124,124,124,124,124,124,124,124,118,118,118,118,118,118,118,118,118,118,114,114,114,114,114,114,114,114,114,114,110,110,110,110,110,110,110,107,107,107,107,107,107,107,107,105,105,105,105,105,105,102,102,102,102,102,102,102,102,102,102,98,98,98,98,98,98,98,98,98,96,96,96,96,96,96,96,96,96,96,98,98,98,98,98,98,98,98,98,98,101,101,101,101,101,101,101,103,103,103,103,103,103,105,105,105,105,105,105,105,110,110,110,110,110,110,110,110,110,110,113,113,113,113,113,113,113,113,113,113,119,119,119,119,119,119,119,119,119,119,127,127,127,127,127,127,127,131,131,131,131,131,131,131,135,135,135,135,135,135,135,135,135,135,135,140,140,140,140,140,140,140,140,140,140,140,140,140,157,157,157,157,157,157,157,157,161,161,161,161,161,161,161,168,168,168,168,168,168,168,168,168,168,173,173,173,173,173,173,173,179,179,179,179,179,179,179,184,184,184,184,184,184,184,184,184,192,192,192,192,192,192,192,192,192,192,199,199,199,199,199,199,199,203,203,203,203,203,203,203,203,207,207,207,207,207,207,207,213,213,213,213,213,213,213,217,217,217,217,217,217,217,217,220,220,220,220,220,220,223,223,223,223,223,223,226,226,226,226,226,226,226,226,226,226,231,231,231,231,231,231,231,231,233,233,233,233,233,233,233,236,236,236,236,236,236,236,241,241,241,241,241,241,241,243,243,243,243,243,243,243,243,245,245,245,247,247,247,247,247,247,247,247,247,249,249,249,249,249,249,249,249,249,249,252,252,252,252,252,252,252,252,252,252,256,256,256,256,256,256,256,256,256,256,257,257,257,257,257,257,257,257,257,260,260,260,260,260,260,260,260,260,260,260,262,262,262,262,262,262,262,264,264,264,264,264,264,264,264,264,264,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,258,258,258,258,258,242,242,242,242,242,242,242,242,242,242,215,215,215,215,215,215,215,192,192,192,192,192,192,192,185,185,185,185,185,185,185,185,173,173,173,173,173,173,173,169,169,169,169,169,169,169,169,169,169,164,164,164,164,164,164,164,161,161,161,161,161,161,161,161,159,159,159,159,159,159,159,157,157,157,157,157,152,152,152,152,152,152,152,152,150,150,150,150,150,150,150,150,150,150,149,149,149,149,149,149,149,150,150,150,150,150,150,150,150,149,149,149,149,149,149,150,150,150,150,150,150,150,150,150,150,152,152,152,152,152,152,152,152,152,152,152,156,156,156,156,156,156,156,156,158,158,158,158,158,158,158,158,158,158,165,165,165,165,165,165,165,165,170,170,170,170,170,170,170,174,174,174,174,174,174,174,179,179,179,179,179,179,179,179,179,179,188,188,188,188,188,188,188,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,201,201,201,201,201,201,201,201,201,201,204,204,204,204,204,204,204,204,204,210,210,210,210,210,210,210,210,210,210,210,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,219,219,219,219,219,219,219,219,219,219,221,221,221,221,221,221,221,221,221,221,226,226,226,226,226,226,226,226,226,226,228,228,228,228,228,228,228,232,232,232,232,232,232,232,234,234,234,234,234,239,239,239,239,239,239,239,239,239,241,241,241,241,241,741,741,241,241,244,244,244,244,244,244,244,244,244,244,246,246,246,246,246,246,246,249,249,249,249,249,249,249,249,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,252,252,252,252,252,252,252,252,252,252,254,254,254,254,254,254,254,247,247,247,247,247,247,247,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,247,247,247,247,247,247,247,247,243,243,243,243,243,243,243,242,242,242,242,242,242,242,243,243,243,243,243,243,243,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,245,245,245,245,245,245,245,246,246,246,246,246,246,246,246,246,246,247,247,247,247,247,247,247,247,247,247,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,255,255,255,255,255,255,255,255,255,256,256,256,256,256,256,256,256,256,256,259,259,259,261,261,261,261,261,261,261,262,262,262,262,262,262,262,262,262,262,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,271,271,271,271,271,271,271,271,271,271,273,273,273,273,273,273,273,273,273,273,275,275,275,278,278,278,278,280,280,280,280,280,280,280,280,281,281,281,281,281,281,281,282,282,282,282,282,282,282,282,282,282,285,285,285,285,285,285,285,285,285,285,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,289,289,289,290,290,290,290,290,290,290,290,290,290,290,292,292,292,292,292,292,292,292,292,294,294,294,294,294,294,294,294,294,294,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,298,298,298,300,300,300,300,300,300,300,300,300,300,300,300,300,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,304,304,304,304,304,304,304,304,304,304,305,305,305,305,305,305,305,305,305,305,306,306,306,306,306,306,306,306,306,306,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,285,285,285,285,265,265,265,265,265,265,242,242,242,242,242,242,242,242,242,242,212,212,212,212,212,212,212,212,212,212,190,190,190,190,190,190,190,179,179,179,179,179,179,179,179,161,161,161,161,161,161,161,161,161,161,154,154,154,154,154,154,154,137,137,137,137,137,137,137,137,131,131,131,131,131,131,131,124,124,124,124,124,124,124,124,124,124,113,113,113,113,113,113,113,113,113,113,109,109,109,109,109,109,109,102,102,102,102,102,102,102,102,102,102,99,99,99,99,99,99,99,99,99,99,92,92,92,92,92,92,92,92,92,92,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,82,82,82,82,82,79,79,79,79,,,,,,,,,76,76,76,76,76,76,76,73,73,73,73,73,73,73,73,73,73,71,71,71,71,71,71,71,71,71,71,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,,,,,,,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,80,80,83,83,83,83,83,83,83,86,86,86,86,86,86,86,86,88,88,88,88,88,88,88,92,92,92,92,92,92,92,92,92,92,97,97,97,97,97,103,103,103,103,103,103,103,103,107,107,107,107,107,107,107,107,107,107,116,116,116,116,116,116,116,121,121,121,121,121,121,121,121,127,127,127,127,127,127,127,133,133,133,133,133,133,133,133,133,133,144,144,144,144,144,144,144,144,144,144,144,154,154,154,154,154,154,154,154,158,158,158,158,158,158,158,158,158,158,167,167,167,167,167,167,167,167,167,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,183,183,183,183,183,183,183,183,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,192,192,192,192,192,192,192,192,192,192,198,198,198,198,198,198,198,199,199,199,199,199,199,199,199,203,203,203,203,203,203,203,204,204,204,204,204,204,204,204,204,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,198,198,198,198,198,198,198,198,198,198,180,180,180,180,180,180,180,180,180,180,174,174,174,174,174,174,174,174,174,174,161,161,161,161,161,161,161,161,161,161,155,155,155,155,155,155,155,155,155,145,145,141,141,141,141,141,137,137,137,137,137,137,137,137,137,137,129,129,129,129,129,129,129,129,129,129,127,127,127,127,127,127,127,127,127,121,121,121,121,121,121,121,121,121,119,119,119,119,119,119,119,119,119,119,114,114,114,114,112,112,112,112,112,112,112,112,112,113,113,113,113,113,113,113,113,114,114,114,114,114,114,114,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,117,117,117,117,117,117,117,117,117,117,120,120,120,120,120,120,120,120,120,120,120,120,123,123,123,123,123,123,123,123,123,125,125,125,125,125,125,125,125,125,129,129,129,129,129,129,129,129,132,132,132,132,132,132,132,135,135,135,135,135,135,135,135,138,138,138,138,138,138,138,138,138,138,147,147,147,147,147,147,147,147,147,155,155,155,155,160,160,160,160,160,160,160,160,160,160,160,168,168,168,168,168,168,168,168,168,168,173,173,173,173,173,173,173,173,173,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,184,184,184,184,184,184,184,184,184,184,184,190,190,190,190,190,196,196,196,196,196,196,196,198,198,198,198,198,198,198,202,202,202,202,202,202,202,202,208,208,208,208,208,208,208,208,208,208,211,211,211,211,211,211,211,218,218,218,218,218,221,221,221,221,221,221,221,221,221,214,214,214,214,214,214,214,203,203,203,203,203,193,193,193,193,193,193,193,193,193,193,193,193,177,177,177,177,177,177,177,167,167,167,167,167,167,167,167,159,159,159,159,159,159,156,156,156,156,156,156,156,156,156,148,148,148,148,148,148,148,148,148,148,143,143,143,143,143,143,143,140,140,140,140,140,140,140,140,136,136,136,136,136,136,136,134,134,134,134,134,134,134,134,134,134,130,130,130,130,130,130,130,17.7,17.7,17.7,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,131,131,131,131,131,131,131,131,131,133,133,133,133,133,133,133,133,133,133,136,136,136,136,136,136,136,136,136,136,137,137,137,137,137,137,137,137,137,137,140,142,142,142,142,142,142,145,145,145,145,145,145,145,145,145,151,151,151,151,151,151,151,151,151,151,151,156,156,156,156,156,156,156,156,156,155,155,155,155,155,155,155,155,155,155,147,147,147,147,147,147,147,147,147,147,141,141,141,141,141,131,131,131,131,131,131,131,127,127,127,127,127,127,127,127,127,127,118,118,118,118,118,118,118,118,118,118,113,113,113,113,113,113,113,113,106,106,106,106,106,106,106,106,106,106,106,103,103,103,103,103,103,103,103,103,103,98,98,98,96,96,96,96,93,93,93,93,93,93,93,93,93,93,93,93,93,91,91,91,91,91,91,91,91,85,85,85,85,85,85,85,84,84,84,84,84,84,84,82,82,82,82,82,82,82,82,80,80,80,80,80,80,80,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,85,85,85,85,85,85,85,85,85,89,89,89,89,89,89,89,89,89,89,96,96,96,96,96,96,96,96,96,96,97,97,97,97,97,97,97,97,97,97,98,98,98,98,98,98,98,96,96,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,95,95,95,95,95,95,95,97,97,97,97,97,97,97,97,98,98,98,98,98,98,98,101,101,101,101,101,101,101,104,104,104,104,104,104,104,104,107,107,111,111,111,111,111,111,111,115,115,115,115,115,115,115,115,115,115,123,123,123,123,123,123,123,123,123,132,132,132,132,132,132,132,132,132,132,137,137,137,137,137,137,137,137,137,137,150,150,150,150,150,150,150,155,155,155,155,155,155,161,161,161,161,161,161,161,161,166,166,166,166,166,166,166,166,166,166,173,173,173,173,173,173,173,173,173,173,182,182,182,182,182,182,182,182,182,186,186,186,186,186,186,186,195,195,195,195,195,195,195,197,197,197,197,197,197,201,201,201,201,201,205,205,205,205,205,205,205,205,205,205,210,210,210,210,210,210,210,210,214,214,214,214,214,214,216,216,216,216,216,216,216,216,222,222,222,222,222,222,222,224,Q4,m,m,994,224,224,225,225,225,225,225,228,228,228,228,228,228,228,228,228,230,230,230,230,230,230,230,233,233,233,233,233,233,233,234,234,234,234,234,234,234,234,234,234,234,234,239,239,239,239,239,239,239,239,240,240,240,240,240,240,240,240,242,242,242,242,242,244,244,245,245,245,245,245,245,245,245,249,249,249,249,249,249,249,249,249,249,250,250,250,250,250,250,250,250,250,250,253,253,253,253,253,253,253,253,253,253,254,254,254,254,254,254,254,254,254,258,258,258,258,258,258,258,258,258,258,258,258,262,262,262,262,262,262,262,262,262,262,265,265,265,265,265,265,265,265,265,265,266,266,266,266,266,266,266,266,266,266,270,270,270,270,270,270,270,270,270,270,271,271,271,271,271,271,271,271,271,271,274,274,274,274,276,276,276,276,276,278,278,278,278,278,278,278,279,279,279,279,279,279,279,279,280,280,280,280,280,280,280,280,280,282,282,282,282,282,282,282,282,282,282,283,283,283,283,283,283,283,283,283,283,285,285,285,285,285,285,285,285
